donor,well,fov,id,umap_x,umap_y
AML5_M5,D16,103,80,3.425339,-0.8877905
AML5_M5,H16,22,11,2.3298433,9.202617
AML5_M5,D16,190,30,-0.18557508,9.202382
AML5_M5,B16,136,92,-0.90156645,8.714066
AML5_M5,F16,180,20,2.3912673,2.433703
AML5_M5,D16,183,35,2.4715557,9.306779
AML5_M5,H16,41,95,-0.033737868,7.555227
AML5_M5,J16,135,71,-0.6361995,8.191508
AML5_M5,D16,9,40,-0.31697804,6.8690996
AML5_M5,D16,166,6,1.7912912,9.137391
AML5_M5,J16,139,22,1.5603966,9.33576
AML5_M5,J16,193,31,-1.5628927,8.654725
AML5_M5,J16,202,36,-0.548754,8.675712
AML5_M5,H16,93,40,7.513518,5.3410473
AML5_M5,B16,95,84,1.1567926,8.205137
AML5_M5,J16,96,7,1.3646989,8.331404
AML5_M5,B16,178,65,3.681824,2.5636675
AML5_M5,D16,69,18,-0.66691,6.630989
AML5_M5,J16,186,81,-0.13618656,7.0206776
AML5_M5,B16,240,7,0.50429624,9.443401
AML5_M5,B16,174,47,1.767168,8.939729
AML5_M5,F16,117,1,2.7829506,9.412632
AML5_M5,F16,162,24,1.8875016,7.0011544
AML5_M5,J16,195,60,-0.6026345,9.12191
AML5_M5,H16,133,41,0.7212247,9.076684
AML5_M5,B16,8,14,1.8037287,8.95781
AML5_M5,J16,257,11,2.5942962,8.857302
AML5_M5,B16,36,1,1.8224406,8.355703
AML5_M5,D16,35,6,2.002638,6.8839703
AML5_M5,H16,129,64,2.4317105,2.581746
AML5_M5,F16,64,22,1.1444952,9.119826
AML5_M5,F16,130,46,0.41820285,6.0329213
AML5_M5,F16,243,59,0.8462193,8.773535
AML5_M5,D16,25,38,3.3956304,2.049593
AML5_M5,B16,90,104,0.9099751,8.728379
AML5_M5,D16,21,65,4.1132812,-0.7378886
AML5_M5,B16,235,71,0.3117965,-2.6519318
AML5_M5,H16,83,26,0.5330863,5.746696
AML5_M5,F16,50,83,1.5421498,7.848739
AML5_M5,D16,217,6,1.7777963,8.820704
AML5_M5,B16,189,44,-1.4350659,8.555899
AML5_M5,F16,193,28,2.029685,8.74415
AML5_M5,H16,227,101,0.64837974,-1.7546431
AML5_M5,F16,5,45,-0.0038063298,5.3731866
AML5_M5,B16,111,79,-0.57287717,7.767226
AML5_M5,F16,139,35,-0.5347138,8.731157
AML5_M5,F16,174,12,1.2711077,9.442469
AML5_M5,D16,230,25,1.4729367,8.2079525
AML5_M5,F16,193,49,1.1089818,9.09429
AML5_M5,B16,61,59,0.102978915,7.8255525
AML5_M5,F16,60,72,6.4745183,3.178724
AML5_M5,F16,29,44,2.6067245,2.5099802
AML5_M5,F16,166,17,3.3725653,2.1938846
AML5_M5,F16,257,2,3.3230777,9.375658
AML5_M5,B16,191,47,1.3731754,8.755952
AML5_M5,H16,57,4,1.5828564,9.306979
AML5_M5,F16,93,57,6.5655804,3.068714
AML5_M5,H16,235,18,-0.880592,5.9807115
AML5_M5,D16,108,40,1.523349,7.7920775
AML5_M5,F16,38,105,1.0342249,7.482561
AML5_M5,D16,160,104,7.6350446,5.4241557
AML5_M5,H16,11,37,1.0396224,8.396929
AML5_M5,H16,197,35,0.22151081,5.780519
AML5_M5,F16,154,38,-2.1806943,3.2495785
AML5_M5,F16,179,87,-0.6566323,8.156333
AML5_M5,B16,212,28,1.3390434,8.59682
AML5_M5,D16,164,41,2.2253437,8.649997
AML5_M5,B16,77,80,-1.8497447,6.597847
AML5_M5,B16,126,62,-1.4918053,8.698536
AML5_M5,H16,205,27,1.7609506,9.041072
AML5_M5,B16,54,31,1.1298947,8.053658
AML5_M5,J16,133,37,1.014794,9.023294
AML5_M5,H16,107,49,3.2697747,2.209624
AML5_M5,B16,242,12,2.3558803,8.814356
AML5_M5,F16,13,17,1.979099,6.897495
AML5_M5,B16,38,10,1.4158645,8.674581
AML5_M5,B16,176,27,-1.3983043,8.381229
AML5_M5,J16,144,67,0.86984575,8.52116
AML5_M5,F16,162,30,1.571605,7.470892
AML5_M5,B16,247,38,7.807131,2.8494053
AML5_M5,D16,158,49,2.4440823,9.02048
AML5_M5,J16,97,29,2.7969484,9.063984
AML5_M5,D16,229,15,-0.02736396,6.941363
AML5_M5,H16,189,25,0.93630856,8.771851
AML5_M5,F16,112,16,2.6314552,2.5082908
AML5_M5,H16,132,35,0.9622873,4.0370073
AML5_M5,F16,234,2,2.6398308,9.471797
AML5_M5,B16,156,50,-0.35450482,8.751585
AML5_M5,B16,165,10,3.169161,9.401299
AML5_M5,J16,114,40,0.6063955,8.928272
AML5_M5,B16,237,38,-0.79528844,8.587203
AML5_M5,B16,13,97,0.847982,8.111935
AML5_M5,H16,5,46,1.7569218,9.202011
AML5_M5,H16,102,56,1.7120912,8.093805
AML5_M5,F16,81,33,2.1957057,2.7485278
AML5_M5,J16,111,28,3.8926523,-0.18629636
AML5_M5,F16,246,58,-0.49880555,8.610494
AML5_M5,H16,159,59,1.943064,8.529605
AML5_M5,D16,244,35,1.2035657,7.2305117
AML5_M5,B16,63,33,2.1126306,2.5524504
AML5_M5,H16,235,16,2.2450845,9.202217
AML5_M5,F16,248,39,-0.8727108,8.842292
AML5_M5,H16,162,112,-0.12732577,7.547385
AML5_M5,H16,51,77,6.884175,3.7633214
AML5_M5,B16,106,70,0.074310355,6.987542
AML5_M5,D16,121,33,-1.4189322,8.263171
AML5_M5,F16,95,5,2.5025678,8.8836155
AML5_M5,B16,224,7,3.8138616,9.612631
AML5_M5,F16,140,46,-0.95476437,8.226166
AML5_M5,J16,110,45,1.011436,8.679898
AML5_M5,F16,137,86,-0.1328876,7.017366
AML5_M5,H16,177,17,3.1149871,9.165437
AML5_M5,J16,71,50,2.4570496,8.953137
AML5_M5,H16,137,78,-0.9325372,-0.38108733
AML5_M5,F16,239,25,0.75108343,8.949338
AML5_M5,H16,107,25,6.841578,3.923891
AML5_M5,B16,128,68,-1.0578516,8.31938
AML5_M5,H16,171,51,-0.14713281,6.5250945
AML5_M5,D16,37,48,1.0229748,8.042232
AML5_M5,D16,158,33,1.5070385,8.025275
AML5_M5,B16,46,71,-0.10434079,8.363135
AML5_M5,H16,166,55,7.6634607,5.4258285
AML5_M5,D16,26,4,2.6677785,9.177273
AML5_M5,B16,29,86,1.6361109,7.916452
AML5_M5,B16,94,62,1.0303754,7.3898587
AML5_M5,D16,94,72,3.6538908,-0.78575164
AML5_M5,B16,96,37,-1.6736754,5.952316
AML5_M5,B16,108,98,2.9966605,8.641495
AML5_M5,H16,153,57,0.55151963,8.429579
AML5_M5,J16,89,33,2.7743325,8.991319
AML5_M5,D16,14,9,2.8420959,8.979119
AML5_M5,J16,58,5,2.9333363,9.1482115
AML5_M5,F16,192,5,2.1042116,9.460148
AML5_M5,B16,114,17,2.8872404,9.354921
AML5_M5,B16,209,8,-0.76420575,8.964865
AML5_M5,D16,173,36,-0.512447,7.5362763
AML5_M5,D16,180,31,-1.1412156,8.193599
AML5_M5,H16,33,82,1.4284403,7.4913273
AML5_M5,J16,194,81,4.110449,-0.80468637
AML5_M5,D16,151,34,2.9758573,9.350801
AML5_M5,J16,56,84,3.9402459,-0.73244375
AML5_M5,J16,17,88,3.82776,2.2365417
AML5_M5,F16,196,6,1.8434588,9.25548
AML5_M5,D16,150,23,2.86586,8.969628
AML5_M5,H16,97,58,0.21404362,7.0450745
AML5_M5,F16,101,52,4.00993,0.2243957
AML5_M5,B16,210,10,1.3407487,9.104441
AML5_M5,J16,153,44,-1.1726718,6.9923186
AML5_M5,H16,98,25,1.8479742,8.852923
AML5_M5,B16,80,65,0.23530667,8.853861
AML5_M5,H16,120,44,1.0784196,8.353387
AML5_M5,F16,96,91,-0.2639277,7.8786564
AML5_M5,B16,130,20,2.6089268,9.536313
AML5_M5,D16,102,49,1.8584325,8.376734
AML5_M5,H16,92,56,-0.5404422,8.283842
AML5_M5,B16,246,36,-0.6555498,8.685769
AML5_M5,D16,10,23,0.8681129,6.2674766
AML5_M5,D16,136,20,0.08940947,9.043424
AML5_M5,D16,79,4,1.5688747,8.68185
AML5_M5,D16,106,63,1.2534311,7.785534
AML5_M5,D16,104,11,1.7685409,8.55796
AML5_M5,D16,137,47,0.8026934,7.6188197
AML5_M5,F16,197,45,0.0021503128,9.038899
AML5_M5,D16,246,30,-0.50683504,9.048647
AML5_M5,D16,36,96,1.323943,7.808957
AML5_M5,F16,33,11,3.2363465,9.24156
AML5_M5,D16,124,12,1.6183022,9.10366
AML5_M5,B16,229,32,0.08204892,8.354231
AML5_M5,D16,216,21,2.3614297,2.8785677
AML5_M5,F16,10,40,1.744787,8.095189
AML5_M5,F16,66,47,0.3069829,6.5932217
AML5_M5,D16,48,72,6.948959,3.245344
AML5_M5,D16,30,12,2.7332523,9.105881
AML5_M5,J16,206,55,1.0285242,8.789331
AML5_M5,D16,16,71,0.57128185,7.6331964
AML5_M5,J16,157,16,3.5730283,9.410858
AML5_M5,H16,154,68,0.12781845,7.5050797
AML5_M5,F16,54,34,0.87267464,8.245356
AML5_M5,D16,68,53,-0.511326,7.8912964
AML5_M5,D16,89,1,7.0520267,4.475227
AML5_M5,B16,205,21,1.6723328,9.202231
AML5_M5,H16,230,4,3.1403162,9.09136
AML5_M5,D16,92,82,3.944999,-0.7173782
AML5_M5,H16,54,29,2.6305935,2.583449
AML5_M5,B16,24,31,3.0077221,9.120173
AML5_M5,D16,98,66,3.6994183,2.0817082
AML5_M5,H16,256,5,3.2659261,9.465474
AML5_M5,B16,202,55,1.2068615,9.53404
AML5_M5,D16,252,50,-1.4624367,8.09214
AML5_M5,H16,19,34,2.5518582,8.694984
AML5_M5,D16,182,19,1.6895529,8.914653
AML5_M5,B16,232,57,0.31126404,7.5112543
AML5_M5,F16,95,25,1.0668201,3.9040847
AML5_M5,H16,123,34,3.6982694,-0.9186805
AML5_M5,D16,162,70,1.4696776,8.0807495
AML5_M5,F16,101,20,-0.067769356,4.062727
AML5_M5,J16,22,43,0.36844668,7.489431
AML5_M5,B16,106,19,2.965975,9.081954
AML5_M5,F16,214,45,-0.48874933,8.691997
AML5_M5,B16,53,21,1.7273675,8.684849
AML5_M5,J16,212,68,6.9088087,2.9100165
AML5_M5,H16,227,22,2.2144313,9.166412
AML5_M5,B16,87,78,2.103155,2.6146564
AML5_M5,B16,33,85,4.0273056,0.16590048
AML5_M5,D16,86,32,0.8037863,9.129872
AML5_M5,J16,76,47,2.0257576,8.463513
AML5_M5,B16,14,17,2.6482353,8.802324
AML5_M5,D16,129,73,-0.37271178,-0.031120488
AML5_M5,H16,129,60,1.8555329,8.925462
AML5_M5,B16,42,51,2.2865198,2.6456032
AML5_M5,B16,155,57,3.6348405,2.2508082
AML5_M5,B16,103,64,1.8741938,8.196358
AML5_M5,J16,248,29,-1.6571034,8.641046
AML5_M5,B16,73,35,1.0707371,8.696981
AML5_M5,H16,56,40,1.1019098,8.530201
AML5_M5,F16,190,43,3.0692937,1.814736
AML5_M5,D16,177,15,1.432871,8.808155
AML5_M5,B16,251,14,-0.9408654,8.860571
AML5_M5,H16,120,11,2.6440303,8.865398
AML5_M5,J16,123,68,7.398922,5.4242597
AML5_M5,H16,194,37,1.5780559,8.704307
AML5_M5,B16,234,9,2.7104456,9.168475
AML5_M5,H16,135,71,6.699958,3.903342
AML5_M5,D16,241,22,-0.851057,8.836955
AML5_M5,H16,227,7,1.6921597,8.543522
AML5_M5,B16,54,53,1.7245977,7.620319
AML5_M5,D16,132,44,-1.243824,6.9395447
AML5_M5,D16,137,75,-0.38439134,8.99556
AML5_M5,H16,205,59,0.2885439,9.029197
AML5_M5,B16,67,84,1.2101933,8.585815
AML5_M5,D16,144,80,0.5338192,8.098331
AML5_M5,D16,218,3,3.2675164,9.420503
AML5_M5,J16,219,29,-0.01724811,8.591738
AML5_M5,H16,233,41,2.66321,8.605458
AML5_M5,B16,201,6,3.5892031,9.478686
AML5_M5,J16,98,53,1.8813018,8.423008
AML5_M5,F16,63,15,1.5845537,9.1578245
AML5_M5,J16,111,21,1.3950756,8.559303
AML5_M5,D16,144,34,0.92726386,8.920699
AML5_M5,D16,68,80,6.754126,2.7265658
AML5_M5,J16,64,42,2.442208,2.9381804
AML5_M5,D16,206,14,3.5085728,9.355566
AML5_M5,J16,180,32,0.63243175,8.548224
AML5_M5,H16,229,33,2.3559237,8.520137
AML5_M5,D16,58,62,0.9157453,-2.1079965
AML5_M5,J16,23,17,1.8026582,8.530535
AML5_M5,D16,28,1,2.2195628,8.902069
AML5_M5,F16,256,8,0.6072099,9.2018
AML5_M5,J16,35,109,4.006566,-0.6526415
AML5_M5,F16,81,91,-0.7814569,7.2284403
AML5_M5,B16,7,60,-0.07085248,7.2053375
AML5_M5,J16,58,82,1.1504698,7.9452453
AML5_M5,B16,158,78,0.9277937,7.9750204
AML5_M5,F16,183,23,2.5823028,9.022326
AML5_M5,B16,122,2,3.2332387,9.432712
AML5_M5,J16,52,36,-0.08589703,7.6331286
AML5_M5,D16,221,67,7.81227,5.4886274
AML5_M5,H16,153,84,-0.09585906,8.291108
AML5_M5,B16,73,79,1.8575344,7.0799537
AML5_M5,H16,24,69,-0.6990484,7.673148
AML5_M5,J16,134,13,-1.1905746,8.664576
AML5_M5,D16,69,7,1.8936453,8.09877
AML5_M5,D16,100,11,2.5943801,2.4483864
AML5_M5,F16,71,53,7.0399675,3.94503
AML5_M5,J16,221,17,1.3571385,8.056081
AML5_M5,B16,118,65,-0.992456,7.6274676
AML5_M5,B16,79,73,-0.5915844,7.432642
AML5_M5,D16,104,30,0.02018982,4.436655
AML5_M5,J16,157,10,0.96437436,8.429683
AML5_M5,J16,158,51,-0.8042128,5.5799427
AML5_M5,H16,242,4,3.1592326,9.333385
AML5_M5,H16,257,21,3.2922459,9.412153
AML5_M5,B16,103,23,2.4313133,9.173532
AML5_M5,B16,16,106,0.36447665,7.4282746
AML5_M5,F16,43,62,0.3166241,7.28594
AML5_M5,B16,102,3,2.2048008,9.1441345
AML5_M5,D16,152,55,0.76358235,8.325875
AML5_M5,B16,140,100,7.157908,3.2982497
AML5_M5,J16,164,30,0.92815244,8.065316
AML5_M5,J16,115,10,2.6692002,1.6294409
AML5_M5,H16,10,40,1.9238522,8.322142
AML5_M5,F16,90,11,1.5324982,8.599636
AML5_M5,B16,188,63,1.3387003,3.8058045
AML5_M5,F16,171,22,3.9483378,-0.16804066
AML5_M5,H16,124,2,3.0499294,9.117159
AML5_M5,J16,105,8,2.0140293,8.216896
AML5_M5,D16,117,48,1.9445171,8.216837
AML5_M5,J16,136,76,1.7180426,8.616135
AML5_M5,H16,64,34,0.681072,7.694241
AML5_M5,F16,103,32,0.9916025,7.636579
AML5_M5,D16,101,5,2.4597485,2.861318
AML5_M5,F16,90,23,0.93863624,8.680144
AML5_M5,H16,52,56,1.3367327,9.523893
AML5_M5,J16,132,19,1.3583108,8.27789
AML5_M5,B16,30,38,3.1625755,9.188703
AML5_M5,B16,198,29,1.499526,6.7090635
AML5_M5,F16,20,44,-1.1862192,5.1964025
AML5_M5,D16,86,9,2.3591518,9.133942
AML5_M5,F16,60,4,2.1695597,8.4994335
AML5_M5,H16,41,16,2.0476766,2.9562304
AML5_M5,D16,34,103,3.6922152,-0.7734702
AML5_M5,J16,168,27,0.49021545,6.526094
AML5_M5,H16,66,12,0.046771675,6.1287265
AML5_M5,H16,39,52,2.614922,2.3650892
AML5_M5,F16,108,80,-0.07558898,7.005402
AML5_M5,H16,33,84,6.954783,2.8390164
AML5_M5,J16,28,62,1.5803087,8.04734
AML5_M5,J16,126,18,2.1314497,9.583628
AML5_M5,F16,209,41,-0.47667247,7.1134095
AML5_M5,B16,46,82,7.8974996,5.5453467
AML5_M5,F16,205,33,2.5893888,9.626033
AML5_M5,H16,86,24,-1.0419308,8.532369
AML5_M5,D16,203,37,4.0351467,-0.9138732
AML5_M5,B16,114,2,3.3345234,9.37821
AML5_M5,D16,157,59,0.8525668,8.768041
AML5_M5,B16,195,71,-0.24375086,8.869069
AML5_M5,B16,189,26,-1.5075861,8.3954115
AML5_M5,F16,86,28,-1.4848787,5.747673
AML5_M5,J16,80,77,-0.8140129,9.106362
AML5_M5,B16,241,45,0.964042,3.6396484
AML5_M5,H16,27,22,2.7897232,9.113353
AML5_M5,H16,22,50,3.3159342,9.441028
AML5_M5,F16,219,22,2.3672569,9.468784
AML5_M5,B16,62,83,4.1073637,-0.5124743
AML5_M5,F16,176,67,1.1774273,8.36566
AML5_M5,D16,240,78,6.58843,4.37758
AML5_M5,D16,30,71,-0.7511023,3.0284429
AML5_M5,D16,159,65,-0.9429224,6.896583
AML5_M5,F16,43,85,1.3850785,7.5118747
AML5_M5,J16,113,34,2.8030753,1.9935286
AML5_M5,F16,156,31,2.4005306,8.928154
AML5_M5,J16,166,67,4.1215243,-0.9055712
AML5_M5,F16,94,15,2.5970118,8.95188
AML5_M5,J16,181,53,0.77665406,8.720645
AML5_M5,H16,158,43,2.1347227,9.468908
AML5_M5,D16,90,54,0.52805257,8.547287
AML5_M5,F16,106,19,-0.10408595,7.169638
AML5_M5,B16,203,9,0.6496642,8.516208
AML5_M5,J16,46,39,2.2253978,9.074671
AML5_M5,B16,137,23,1.1359985,9.179948
AML5_M5,B16,244,79,-0.86578536,7.627493
AML5_M5,D16,13,58,1.6663352,8.277381
AML5_M5,B16,84,20,2.872156,9.292168
AML5_M5,B16,15,36,2.4758036,8.399469
AML5_M5,B16,164,13,1.8365077,8.2053995
AML5_M5,B16,247,9,-0.8849264,8.975266
AML5_M5,H16,188,4,2.4826896,9.32764
AML5_M5,J16,30,114,0.9640179,7.528647
AML5_M5,D16,47,3,1.8813694,8.607752
AML5_M5,D16,22,100,3.124871,-0.5463603
AML5_M5,F16,171,7,-1.071552,5.205614
AML5_M5,B16,100,10,0.53262836,7.2345986
AML5_M5,H16,191,67,-1.1870816,8.177265
AML5_M5,F16,114,91,6.7108493,2.908864
AML5_M5,F16,22,94,3.1039975,8.995424
AML5_M5,F16,153,72,-0.45322335,8.309621
AML5_M5,B16,122,45,0.66903913,8.957505
AML5_M5,D16,86,93,-0.6718287,7.5880623
AML5_M5,H16,239,17,2.2376268,8.537325
AML5_M5,H16,40,32,0.72041905,8.984325
AML5_M5,H16,86,12,2.8565917,9.155252
AML5_M5,J16,96,5,1.6975913,9.029775
AML5_M5,D16,111,26,2.1544983,6.1444497
AML5_M5,J16,73,49,1.5109453,7.4693747
AML5_M5,F16,97,106,-0.14396654,7.3836484
AML5_M5,D16,9,39,2.2327967,8.742113
AML5_M5,J16,28,58,0.61867064,8.240537
AML5_M5,B16,136,48,-0.70841724,8.96644
AML5_M5,J16,51,92,0.8275429,7.5608764
AML5_M5,J16,25,28,1.3434736,8.147045
AML5_M5,H16,128,49,-1.4651053,6.995972
AML5_M5,D16,106,38,0.8459536,8.234889
AML5_M5,J16,170,24,2.4304662,8.603248
AML5_M5,B16,182,21,-2.7629433,5.750324
AML5_M5,J16,148,56,-0.3366151,9.313588
AML5_M5,J16,250,23,1.0045693,8.729197
AML5_M5,H16,126,52,0.7009688,8.87879
AML5_M5,B16,89,21,1.9674879,8.824408
AML5_M5,H16,206,25,1.3932202,8.5558195
AML5_M5,B16,213,34,1.6078107,0.8257865
AML5_M5,H16,203,17,0.942815,8.894221
AML5_M5,H16,229,83,2.052498,6.2502007
AML5_M5,F16,80,57,3.219981,1.963537
AML5_M5,F16,160,61,1.2816428,7.7345886
AML5_M5,H16,127,7,2.3645322,2.343204
AML5_M5,F16,62,95,7.886401,5.551974
AML5_M5,B16,91,93,1.2990235,5.292639
AML5_M5,D16,88,74,1.8524911,8.500176
AML5_M5,H16,36,26,2.2748394,9.164954
AML5_M5,B16,98,3,-0.80132145,6.264466
AML5_M5,F16,145,82,3.9807045,9.799214
AML5_M5,B16,82,37,2.0727034,6.7056713
AML5_M5,D16,57,45,1.5638212,8.832826
AML5_M5,F16,256,6,2.4500806,9.499522
AML5_M5,F16,18,26,2.6979463,2.1165159
AML5_M5,J16,150,50,1.1979477,3.783599
AML5_M5,D16,208,28,0.07069744,8.953875
AML5_M5,J16,68,27,2.319959,9.1203785
AML5_M5,F16,202,44,0.87878144,8.748717
AML5_M5,D16,14,81,6.4316587,3.3866959
AML5_M5,H16,167,45,-0.44858068,7.6151586
AML5_M5,B16,72,6,2.443899,9.102667
AML5_M5,D16,107,21,0.503913,8.23712
AML5_M5,H16,91,85,0.18265012,8.247136
AML5_M5,H16,210,9,-0.41056576,8.83994
AML5_M5,D16,9,19,2.836799,9.232001
AML5_M5,H16,143,57,-0.84020036,8.212164
AML5_M5,J16,31,82,-0.07544098,7.762387
AML5_M5,J16,8,82,6.7773395,3.2040744
AML5_M5,J16,177,8,3.336583,9.444639
AML5_M5,B16,187,67,7.217929,2.6817296
AML5_M5,F16,162,58,1.609501,8.871803
AML5_M5,H16,38,63,1.0739363,8.224918
AML5_M5,J16,130,22,2.3061407,2.403405
AML5_M5,F16,193,41,2.4770615,8.811546
AML5_M5,H16,81,21,0.38565528,9.122326
AML5_M5,B16,184,15,1.5280979,8.719745
AML5_M5,J16,71,102,0.2747125,-1.7629503
AML5_M5,J16,92,85,-0.07476304,6.9050946
AML5_M5,H16,9,43,0.09744048,8.610009
AML5_M5,B16,150,24,0.94875246,9.180867
AML5_M5,H16,252,67,4.051815,-0.71197397
AML5_M5,H16,94,15,0.6395453,9.394129
AML5_M5,J16,89,5,1.4356178,8.419007
AML5_M5,J16,163,6,1.1700456,8.223222
AML5_M5,B16,244,48,-1.0367432,3.0259645
AML5_M5,J16,229,47,-0.5236642,8.022221
AML5_M5,B16,151,59,-1.1589262,2.9125395
AML5_M5,B16,188,23,-1.0983589,8.912999
AML5_M5,D16,164,7,3.1591585,9.450373
AML5_M5,F16,248,51,1.2908459,8.93396
AML5_M5,J16,42,67,-0.12955116,6.2361517
AML5_M5,H16,60,1,3.654648,9.506668
AML5_M5,F16,83,3,3.1754308,9.110996
AML5_M5,H16,222,23,1.6518456,8.55591
AML5_M5,J16,118,55,0.51999307,8.381589
AML5_M5,H16,184,6,2.4508545,2.7323136
AML5_M5,D16,151,1,3.3848636,9.455882
AML5_M5,D16,257,42,3.9625633,0.031659234
AML5_M5,J16,55,85,1.6349524,7.0792046
AML5_M5,J16,108,7,2.1556835,9.554907
AML5_M5,B16,95,106,3.7816455,-0.36532545
AML5_M5,F16,48,88,4.0223174,-0.6880963
AML5_M5,B16,7,15,2.740123,8.767294
AML5_M5,F16,204,4,2.769124,2.2529397
AML5_M5,F16,39,11,1.381195,8.678302
AML5_M5,B16,157,46,-0.86065286,6.5201297
AML5_M5,H16,105,75,0.10747157,7.124286
AML5_M5,J16,63,5,3.1064227,9.196632
AML5_M5,B16,11,64,0.17084682,8.13617
AML5_M5,D16,138,30,1.2526606,8.905311
AML5_M5,D16,241,17,2.559054,9.256405
AML5_M5,D16,161,2,2.8312647,9.109901
AML5_M5,H16,44,65,7.4315996,2.8653476
AML5_M5,F16,252,65,0.24113023,5.897832
AML5_M5,F16,54,92,3.2244053,-0.1459868
AML5_M5,B16,161,6,3.0220501,9.108562
AML5_M5,F16,152,59,1.5974495,8.902397
AML5_M5,F16,168,80,0.44957644,7.8966537
AML5_M5,J16,158,62,0.26976946,7.394761
AML5_M5,B16,165,32,0.1862838,-2.7114468
AML5_M5,B16,35,1,2.7895632,8.937914
AML5_M5,J16,175,48,6.823311,3.7132576
AML5_M5,B16,98,19,3.1104102,9.152254
AML5_M5,B16,213,58,3.976426,-1.0712577
AML5_M5,F16,164,14,1.6388263,8.58609
AML5_M5,F16,23,68,1.0265515,7.844726
AML5_M5,D16,235,31,-0.22950137,3.6941667
AML5_M5,D16,84,39,-0.22987287,9.080499
AML5_M5,D16,29,16,2.1074488,9.1391735
AML5_M5,F16,109,62,7.559067,5.439703
AML5_M5,F16,155,77,0.056493137,9.244964
AML5_M5,B16,35,28,2.6561735,2.6792603
AML5_M5,H16,23,28,1.0048447,7.6419287
AML5_M5,D16,88,86,2.4501958,2.518464
AML5_M5,J16,51,34,2.4391267,9.030587
AML5_M5,H16,56,23,3.0602698,9.253815
AML5_M5,D16,5,68,-2.1114762,5.5152845
AML5_M5,H16,104,119,3.2653742,8.9493
AML5_M5,J16,85,8,1.403067,8.298443
AML5_M5,B16,150,38,-0.81841636,2.854011
AML5_M5,J16,242,39,1.9145063,2.80492
AML5_M5,B16,161,68,6.7083926,2.8264027
AML5_M5,J16,191,9,0.43356472,3.1553519
AML5_M5,B16,165,3,1.1543292,7.333453
AML5_M5,B16,150,28,0.7736225,9.361255
AML5_M5,F16,36,103,3.6706212,-0.8328984
AML5_M5,J16,179,18,1.1148826,8.3943615
AML5_M5,F16,78,12,1.8419223,2.9598877
AML5_M5,D16,114,19,3.5088525,9.391107
AML5_M5,J16,139,25,2.2547576,8.726705
AML5_M5,H16,175,29,2.1372983,8.788157
AML5_M5,B16,135,48,-2.7920935,-1.7805474
AML5_M5,H16,173,39,3.1635838,9.119804
AML5_M5,F16,153,3,-0.9095135,6.9684176
AML5_M5,F16,152,71,3.7899375,2.1654174
AML5_M5,B16,185,54,1.4260143,8.417303
AML5_M5,D16,19,89,-0.9071499,7.9311185
AML5_M5,F16,125,16,-0.27468112,8.742515
AML5_M5,F16,243,57,0.21746132,7.481092
AML5_M5,D16,232,38,2.9472606,2.353699
AML5_M5,H16,46,5,6.964452,4.6513085
AML5_M5,D16,28,80,4.0314565,-0.705878
AML5_M5,J16,120,62,6.818485,2.8370235
AML5_M5,B16,110,52,1.0740353,3.9063385
AML5_M5,H16,170,74,0.11679899,7.3347974
AML5_M5,J16,183,55,-0.77842295,8.986226
AML5_M5,B16,59,6,1.2220129,8.657354
AML5_M5,F16,96,54,1.5169754,8.036684
AML5_M5,H16,69,25,-0.99873453,5.912087
AML5_M5,F16,211,16,2.1498709,9.107115
AML5_M5,D16,241,40,-1.7412604,8.538559
AML5_M5,B16,57,70,0.6298144,6.6679397
AML5_M5,H16,254,11,1.4498171,9.227832
AML5_M5,J16,223,2,3.323812,9.1744995
AML5_M5,D16,233,29,-1.7024932,1.7515732
AML5_M5,D16,99,19,3.1960046,9.21853
AML5_M5,J16,45,43,2.6481023,2.3708227
AML5_M5,D16,18,52,2.0949774,6.231832
AML5_M5,D16,216,15,2.8601756,9.063535
AML5_M5,J16,48,54,0.022937898,7.4917235
AML5_M5,D16,195,4,2.40851,8.889373
AML5_M5,F16,95,19,3.1357741,9.196006
AML5_M5,D16,26,48,-0.07827834,7.355956
AML5_M5,J16,22,78,0.18224265,2.3710465
AML5_M5,F16,95,32,7.595605,5.379592
AML5_M5,B16,194,59,-1.7291342,8.570203
AML5_M5,B16,166,26,2.3013232,9.195927
AML5_M5,J16,31,20,-0.644985,5.4002666
AML5_M5,B16,154,42,4.0410137,-0.01432326
AML5_M5,J16,56,9,2.3381064,9.34012
AML5_M5,J16,145,10,3.223656,9.308558
AML5_M5,B16,106,74,-0.17615925,7.196213
AML5_M5,D16,84,3,2.6692162,8.980969
AML5_M5,F16,66,85,-0.6203296,8.303049
AML5_M5,J16,21,37,1.968942,8.091024
AML5_M5,D16,93,25,0.2887319,8.335918
AML5_M5,B16,250,45,1.5722479,8.681843
AML5_M5,D16,109,45,1.236648,8.118307
AML5_M5,B16,191,33,1.3861818,8.766531
AML5_M5,D16,193,7,3.5263655,9.425171
AML5_M5,H16,177,69,6.8740063,3.5462892
AML5_M5,F16,127,55,6.665323,2.8568158
AML5_M5,F16,103,35,2.076534,8.608538
AML5_M5,H16,95,22,0.1958591,5.9077935
AML5_M5,D16,67,82,0.08027304,7.6178126
AML5_M5,B16,182,5,-0.075544074,9.021087
AML5_M5,H16,218,47,-0.4797531,7.1963615
AML5_M5,D16,7,59,0.25847873,8.840315
