donor,well,fov,id,umap_x,umap_y,NUCLEUS METCENTER-X,NUCLEUS METCENTER-Y
AML1_M2,H2,140,4,1.5367992,0.3627585,2382.7880859375,21770.365234375
AML1_M2,D2,120,6,1.5115244,2.002705,2957.52294921875,9111.728515625
AML1_M2,B2,195,10,1.3753196,2.2405043,1952.14501953125,3549.930908203125
AML1_M2,H2,141,9,-2.026819,5.6719255,2509.252685546875,21671.85546875
AML1_M2,F2,41,13,-0.91422594,5.664624,4075.2177734375,14649.236328125
AML1_M2,J2,147,10,-1.9131626,4.381319,2900.703369140625,27978.7265625
AML1_M2,J2,241,10,-2.641577,5.669581,3140.346923828125,28752.91015625
AML1_M2,D2,19,7,-2.9101295,3.6173317,2512.9892578125,8245.34765625
AML1_M2,F2,76,11,-0.13554372,4.2002716,2094.330810546875,15104.609375
AML1_M2,B2,132,29,3.516268,-0.71458775,2158.474853515625,2989.658447265625
AML1_M2,B2,83,19,1.6015483,2.3915136,2625.312744140625,2781.718017578125
AML1_M2,D2,172,20,3.8141823,-1.2016647,3913.580078125,9813.38671875
AML1_M2,B2,177,3,-2.3404114,4.991545,3218.94384765625,3389.46484375
AML1_M2,F2,93,2,-1.604287,5.529224,3534.2333984375,14917.8662109375
AML1_M2,B2,139,17,-2.3714483,5.4582286,2270.083251953125,3303.968017578125
AML1_M2,B2,64,38,2.283677,7.1268797,2706.057861328125,2444.600341796875
AML1_M2,D2,134,24,1.6419901,2.21012,2015.9193115234373,9338.4150390625
AML1_M2,F2,100,9,-1.5343887,5.51493,3889.83251953125,15081.892578125
AML1_M2,H2,160,14,3.347996,-0.80261344,3919.1181640625,21841.654296875
AML1_M2,J2,125,10,-2.7690177,5.6827807,2316.796630859375,27586.84765625
AML1_M2,B2,156,10,-1.5817691,5.521645,3582.80419921875,3288.5859375
AML1_M2,D2,162,6,-1.1826663,5.4870396,4248.78466796875,9311.3408203125
AML1_M2,H2,202,8,-0.16608672,4.0282173,2476.183837890625,22353.05859375
AML1_M2,B2,54,20,-1.5148162,3.822377,3295.44580078125,2246.206298828125
AML1_M2,H2,177,9,1.9189053,1.125952,3081.21728515625,21928.484375
AML1_M2,F2,227,14,2.3261576,1.8002439,4160.1826171875,16363.2353515625
AML1_M2,B2,191,12,-2.175183,5.3025928,2311.389892578125,3591.9580078125
AML1_M2,D2,127,16,-2.6810274,5.8499336,2224.2236328125,9196.357421875
AML1_M2,J2,62,2,0.1306383,5.9653354,2751.424560546875,27019.779296875
AML1_M2,B2,141,35,0.32424846,3.7432613,2469.24951171875,3083.0615234375
AML1_M2,J2,117,12,-1.9081967,5.286117,2834.64501953125,27628.732421875
AML1_M2,D2,192,7,-2.2170022,5.5041575,2372.146484375,9840.2578125
AML1_M2,B2,22,3,0.9047948,6.0030923,3049.332275390625,1923.30419921875
AML1_M2,B2,39,2,-1.1980323,5.503938,4081.825927734375,2167.20849609375
AML1_M2,B2,132,6,0.8814302,3.4886746,2136.916748046875,3087.912109375
AML1_M2,D2,12,17,-1.9945204,6.2877026,2165.877685546875,8341.974609375
AML1_M2,D2,156,7,-2.5218437,5.729804,3613.8330078125,9421.0537109375
AML1_M2,D2,194,25,7.042558,3.2601545,2166.56005859375,9721.134765625
AML1_M2,D2,170,15,2.5155523,5.7689805,3856.03857421875,9644.181640625
AML1_M2,H2,90,6,-1.5967132,5.5093184,3305.651611328125,21062.990234375
AML1_M2,F2,142,9,3.164743,7.510943,2729.925048828125,15540.818359375
AML1_M2,F2,224,16,2.0201335,1.4808562,3965.368896484375,16207.2275390625
AML1_M2,J2,17,1,-1.2320422,5.7111773,2488.61328125,26613.19921875
AML1_M2,F2,37,1,0.6901272,6.121922,4077.11181640625,14241.42578125
AML1_M2,H2,187,12,-2.0547113,5.492488,2609.985107421875,22113.8828125
AML1_M2,F2,91,14,0.04682473,4.085043,3238.287353515625,14994.6962890625
AML1_M2,F2,57,15,2.4087715,2.3016677,2796.392578125,14670.2890625
AML1_M2,H2,67,2,-0.037378203,5.3577933,2162.595947265625,20882.939453125
AML1_M2,F2,88,2,1.1214619,2.511809,2937.052001953125,15104.7802734375
AML1_M2,D2,163,4,-1.2554078,5.174893,4157.8701171875,9462.6474609375
AML1_M2,J2,187,17,1.4352657,2.2138534,2543.59228515625,28409.109375
AML1_M2,B2,104,4,-0.6679013,5.713946,4314.28271484375,2779.40966796875
AML1_M2,B2,70,15,-1.2271967,5.870757,2053.963623046875,2192.0068359375
AML1_M2,B2,66,4,-1.2801769,5.736758,2434.972900390625,2293.73583984375
AML1_M2,J2,168,35,1.7364628,8.209965,4277.26171875,28336.845703125
AML1_M2,H2,178,8,-1.5567681,3.8104491,3266.620361328125,21968.66796875
AML1_M2,D2,89,2,-0.3488792,5.6599813,3236.459228515625,8775.1259765625
AML1_M2,H2,107,5,-0.88613755,5.650934,4115.6552734375,21541.216796875
AML1_M2,D2,49,11,-1.6883541,2.1929846,3521.412109375,8388.2646484375
AML1_M2,F2,181,1,-2.2357154,5.4626822,2830.54052734375,15824.4970703125
AML1_M2,H2,241,15,-1.8446611,4.9669013,3208.1484375,22535.234375
AML1_M2,F2,149,21,-2.112664,5.563821,3215.800537109375,15499.0
AML1_M2,H2,7,8,3.6275122,-0.12318135,3220.025390625,21569.41015625
AML1_M2,B2,120,8,-2.6349258,5.779871,3028.27783203125,2988.76220703125
AML1_M2,B2,25,11,-0.14072254,6.348722,3197.7021484375,1935.192626953125
AML1_M2,D2,226,14,0.33531022,5.7546835,4206.6142578125,9878.705078125
AML1_M2,B2,78,38,-0.76690584,6.3025293,2368.092041015625,2575.67529296875
AML1_M2,D2,43,3,-1.1074176,5.355366,4051.810546875,8591.22265625
AML1_M2,F2,72,8,-1.7663922,5.6728625,2055.68896484375,14794.9716796875
AML1_M2,B2,195,4,-2.439984,5.9656625,1971.031982421875,3640.786376953125
AML1_M2,J2,183,12,2.3694057,1.9840238,2933.184326171875,28264.95703125
AML1_M2,B2,245,21,3.5960877,-1.2927057,2856.576171875,4070.816650390625
AML1_M2,J2,188,4,-2.2710352,5.7525454,2659.400634765625,28296.392578125
AML1_M2,B2,27,29,6.839659,2.9991457,3236.445556640625,2092.242431640625
AML1_M2,J2,170,2,0.8447405,5.643495,3920.604248046875,28228.265625
AML1_M2,J2,74,33,0.35646123,5.6989293,2093.41650390625,27299.408203125
AML1_M2,B2,133,17,-1.831951,6.409853,1964.205810546875,3101.11767578125
AML1_M2,J2,88,2,0.8109205,5.8190894,3048.96630859375,27372.056640625
AML1_M2,H2,62,2,0.13648494,-1.6254683,2763.09716796875,20688.03125
AML1_M2,J2,66,14,-1.10924,5.722598,2422.505859375,27017.1796875
AML1_M2,F2,229,17,6.7531166,3.6052718,4001.45361328125,16437.681640625
AML1_M2,B2,181,9,-2.5903058,5.7057858,2788.331298828125,3411.552490234375
AML1_M2,D2,19,19,-1.3509396,5.5253854,2591.95556640625,8295.5380859375
AML1_M2,D2,18,5,-1.300175,5.0307775,2769.59375,8171.42626953125
AML1_M2,J2,98,14,0.55924225,4.379458,3933.96435546875,27179.61328125
AML1_M2,H2,222,3,-1.1419415,5.3139563,3885.92236328125,22253.47265625
AML1_M2,B2,72,7,-1.6851047,5.784075,2132.90771484375,2378.994384765625
AML1_M2,B2,136,22,-2.3094423,5.5542216,2105.25830078125,3287.027587890625
AML1_M2,F2,227,20,-0.843376,5.968922,4068.260986328125,16320.587890625
AML1_M2,F2,16,10,-1.3616748,5.53261,2388.378173828125,14409.7236328125
AML1_M2,J2,71,5,-1.6265564,5.779809,1881.026611328125,27134.373046875
AML1_M2,B2,175,18,-1.6564964,5.326205,3501.51025390625,3615.68408203125
AML1_M2,J2,252,7,2.7540033,2.0516608,2628.73486328125,28882.09765625
AML1_M2,J2,8,6,-1.8137664,4.77211,3344.346923828125,27741.064453125
AML1_M2,J2,237,14,1.2614673,0.73606527,3389.13134765625,28739.3359375
AML1_M2,B2,137,22,-2.6663601,5.686613,2259.99853515625,3136.39501953125
AML1_M2,B2,190,20,3.0306647,1.9802445,2321.64013671875,3425.990478515625
AML1_M2,F2,230,4,-1.3264416,5.74697,4177.88720703125,16481.892578125
AML1_M2,D2,144,10,-2.5978029,5.799007,2635.082763671875,9521.634765625
AML1_M2,F2,19,1,-0.835031,5.61853,2491.1640625,14496.4248046875
AML1_M2,B2,89,8,-1.933804,4.8749456,3083.791259765625,2590.33056640625
AML1_M2,F2,179,8,-2.0798483,5.381597,3228.764892578125,16055.59765625
AML1_M2,D2,221,2,0.50011456,5.973234,3730.532470703125,9896.23046875
AML1_M2,F2,114,19,-1.2960658,-1.4393989,3611.267333984375,15236.04296875
AML1_M2,B2,31,11,-0.521085,5.6408544,3519.2802734375,2062.044677734375
AML1_M2,F2,90,18,-1.3025804,3.4079468,3332.898193359375,14899.544921875
AML1_M2,D2,57,12,-0.6288402,7.5508795,2889.3876953125,8487.6669921875
AML1_M2,J2,75,1,0.856633,4.888757,2005.2578125,27433.421875
AML1_M2,F2,230,16,1.4960778,2.288694,4163.32373046875,16361.484375
AML1_M2,D2,137,5,-2.230026,4.817398,2304.619140625,9283.9384765625
AML1_M2,J2,143,19,-2.5865068,5.4519587,2529.7939453125,28016.087890625
AML1_M2,F2,236,8,-0.79477173,5.701547,3975.32470703125,16608.001953125
AML1_M2,F2,35,5,3.1294036,7.3777256,3711.701904296875,14494.4375
AML1_M2,D2,53,7,-0.056075487,5.9677696,3119.25732421875,8488.3583984375
AML1_M2,D2,72,16,-2.35062,-2.5819707,2143.6669921875,8571.498046875
AML1_M2,F2,90,11,-0.32148615,5.3828793,3393.3193359375,14834.75390625
AML1_M2,B2,248,14,-1.8994877,6.110842,3075.770263671875,4251.2607421875
AML1_M2,F2,181,2,-1.5993055,5.7551646,2856.2509765625,15774.509765625
AML1_M2,B2,231,24,0.2336111,-1.0478017,4125.97509765625,4262.37158203125
AML1_M2,J2,221,15,0.14045858,2.532543,3697.781494140625,28451.095703125
AML1_M2,B2,150,15,-0.49261475,8.989414,3312.990966796875,3155.065185546875
AML1_M2,B2,192,18,-2.653413,5.9378695,2417.7724609375,3605.949462890625
AML1_M2,B2,57,28,-1.850037,5.139336,2901.895263671875,2253.586181640625
AML1_M2,B2,86,16,-1.7681454,5.849132,2991.9580078125,2593.2646484375
AML1_M2,H2,191,4,-2.1250215,5.8005376,2221.891357421875,22219.51953125
AML1_M2,J2,147,15,7.9171977,3.0626354,2861.61767578125,27967.166015625
AML1_M2,B2,109,4,-2.1419795,5.5589104,3815.101318359375,2907.080810546875
AML1_M2,J2,68,6,-1.3342633,5.188482,2390.866455078125,27113.44921875
AML1_M2,B2,118,20,-1.8996447,5.355688,3001.2890625,2842.468994140625
AML1_M2,D2,44,4,-0.9914777,5.7339425,4296.13427734375,8574.6376953125
AML1_M2,B2,198,3,-1.3961697,3.9920225,2043.5838623046875,3696.165771484375
AML1_M2,H2,185,25,-2.4473104,-0.41365898,2496.995849609375,21974.83984375
AML1_M2,B2,117,4,-1.7262957,5.835672,2802.084716796875,2906.83154296875
AML1_M2,B2,113,20,3.5053997,-0.8927473,3514.460693359375,2929.609375
AML1_M2,H2,122,1,-1.577725,4.800334,2751.90234375,21356.630859375
AML1_M2,B2,136,5,-2.6360362,5.807575,2131.896240234375,3387.059326171875
AML1_M2,J2,192,14,-2.3281217,4.722526,2400.808349609375,28298.134765625
AML1_M2,B2,27,5,0.08705058,6.045023,3221.913818359375,2171.74560546875
AML1_M2,F2,236,7,-1.4249679,5.172471,4003.965576171875,16565.462890625
AML1_M2,J2,74,6,-0.81330967,8.182845,2030.5645751953125,27171.91015625
AML1_M2,B2,163,4,-1.2115525,5.556255,4084.002197265625,3263.9462890625
AML1_M2,H2,97,5,-1.4953456,5.2944145,3816.475341796875,21016.013671875
AML1_M2,B2,140,18,-2.189005,5.6665597,2376.8603515625,3308.875
AML1_M2,J2,54,3,-0.9960763,5.210094,3264.4365234375,26988.06640625
AML1_M2,F2,6,5,-1.2037295,4.9129815,3381.103271484375,15192.0634765625
AML1_M2,H2,32,9,-0.91271,5.647392,3556.35107421875,20592.083984375
AML1_M2,H2,183,20,-1.6904838,5.6452956,2818.2861328125,22133.876953125
AML1_M2,F2,7,20,0.33656737,-0.0847449,3158.294677734375,15386.94921875
AML1_M2,D2,121,17,-0.089447066,6.1507335,2564.0556640625,8960.0927734375
AML1_M2,H2,241,25,-1.6506952,5.256231,3178.64892578125,22570.837890625
AML1_M2,F2,65,23,-2.3680468,2.2398438,2209.345458984375,14621.5244140625
AML1_M2,J2,171,24,-0.12915279,4.0071597,3724.23974609375,28313.328125
AML1_M2,H2,244,4,-1.2932163,5.4213896,3264.46044921875,22788.826171875
AML1_M2,F2,106,5,0.4835774,5.7579784,4279.39599609375,15223.2470703125
AML1_M2,H2,226,7,-0.99332726,5.79384,4231.88232421875,22234.341796875
AML1_M2,F2,74,6,-1.4572266,5.4508796,2124.253173828125,14849.609375
AML1_M2,B2,46,9,0.57869595,6.263619,3891.384033203125,2284.15283203125
AML1_M2,B2,180,5,-1.9006177,5.8992114,3391.346923828125,3670.2099609375
AML1_M2,B2,226,16,-1.5751156,5.5557723,4238.27197265625,3835.447998046875
AML1_M2,D2,38,7,0.5949573,6.159672,4229.72607421875,8051.10107421875
AML1_M2,D2,223,24,-0.4406774,6.6810336,3829.9375,10053.4560546875
AML1_M2,B2,130,2,-1.7558819,6.038732,2061.4169921875,2819.82666015625
AML1_M2,H2,236,17,-0.5650432,-3.005692,3974.547119140625,22776.89453125
AML1_M2,B2,117,8,1.950515,2.0431345,2785.752685546875,2932.779052734375
AML1_M2,F2,5,23,-1.6083412,5.379771,3192.8408203125,15147.1728515625
AML1_M2,F2,32,6,-0.87064964,5.603841,3599.81640625,14503.0859375
AML1_M2,D2,58,14,-1.5289245,5.805829,3076.6435546875,8475.1923828125
AML1_M2,B2,161,19,-0.8539583,-3.5235689,4047.81982421875,3185.033203125
AML1_M2,H2,110,9,0.7414618,4.4606137,3969.587890625,21385.607421875
AML1_M2,B2,70,12,-1.4989195,5.3930974,2115.3193359375,2229.1201171875
AML1_M2,D2,5,3,-1.6747264,5.336914,3229.083984375,9031.017578125
AML1_M2,H2,187,3,-3.183887,3.4261155,2548.31201171875,22232.12890625
AML1_M2,F2,180,17,-2.017664,-1.2176445,3263.2646484375,16027.7099609375
AML1_M2,B2,6,12,-2.0573204,5.616236,3263.868408203125,2915.1279296875
AML1_M2,D2,86,11,-2.0386279,-2.3482509,3068.57177734375,8758.1708984375
AML1_M2,D2,109,8,-1.7536291,4.1623244,3807.8134765625,9106.208984375
AML1_M2,B2,215,11,-2.0927725,5.27792,3185.573486328125,3983.80126953125
AML1_M2,B2,202,14,3.792215,-1.0934435,2416.171142578125,3724.612548828125
AML1_M2,F2,64,22,-0.90320265,5.9187546,2728.285888671875,14757.4931640625
AML1_M2,F2,174,7,-1.703577,5.4716787,3684.225830078125,15751.0400390625
AML1_M2,B2,180,9,1.3192295,2.493625,3270.437255859375,3706.21728515625
AML1_M2,B2,32,8,-1.1580541,5.718845,3595.96435546875,2130.11865234375
AML1_M2,H2,65,12,-1.0000372,5.917383,2290.765869140625,20790.93359375
AML1_M2,H2,30,3,-1.376633,5.776831,3657.649169921875,20487.1875
AML1_M2,H2,90,17,0.0070214546,-1.0118649,3347.3681640625,21044.09375
AML1_M2,J2,111,7,0.1890028,4.811494,3738.272705078125,27776.642578125
AML1_M2,B2,237,7,-1.5535514,5.8136325,3497.509521484375,4105.861328125
AML1_M2,J2,100,12,3.8491008,-1.3473263,3887.727783203125,27459.75390625
AML1_M2,J2,103,14,7.460531,3.0914798,4082.566650390625,27435.75390625
AML1_M2,B2,64,26,-1.4942892,4.8116884,2744.89697265625,2462.11669921875
AML1_M2,H2,64,4,1.0616695,9.162195,2733.27001953125,20972.419921875
AML1_M2,D2,241,13,-2.7991226,5.8603997,3084.96923828125,10204.544921875
AML1_M2,D2,75,5,-2.5699983,5.4971023,1925.19775390625,8932.4130859375
AML1_M2,D2,144,7,-2.1541626,5.486095,2732.35546875,9444.2373046875
AML1_M2,F2,183,9,-2.4448624,5.5020695,2869.024169921875,15964.1240234375
AML1_M2,D2,173,3,0.23218608,5.5765357,3426.885009765625,9695.3193359375
AML1_M2,H2,206,18,-1.9212807,4.901656,2730.481689453125,22292.3125
AML1_M2,D2,185,4,-2.4232562,5.595962,2619.226318359375,9683.6240234375
AML1_M2,F2,114,22,-0.69948524,5.2888107,3671.99560546875,15181.70703125
AML1_M2,F2,165,13,-2.1925232,3.0366964,4052.18408203125,15761.4404296875
AML1_M2,D2,216,4,-2.6777375,5.5680647,3258.886474609375,10111.6884765625
AML1_M2,H2,229,5,-1.2092203,5.4860435,4005.443603515625,22556.703125
AML1_M2,D2,85,3,-2.2328618,5.229713,2860.305419921875,8720.86328125
AML1_M2,H2,92,6,-1.4337641,5.2825575,3315.062744140625,21260.154296875
AML1_M2,J2,167,11,-1.2103728,5.384602,4151.59912109375,28268.943359375
AML1_M2,D2,81,15,-2.461477,5.5174417,2549.57373046875,8717.7490234375
AML1_M2,F2,134,13,-2.3205304,5.5776253,2040.3385009765625,15461.0400390625
AML1_M2,D2,94,7,-1.1791986,5.2139935,3692.8037109375,8699.7470703125
AML1_M2,D2,217,6,-2.1545799,4.5625463,3477.731201171875,9951.529296875
AML1_M2,F2,68,29,-0.9512943,-2.7760751,2470.947265625,14775.498046875
AML1_M2,B2,65,4,-2.1930866,3.8941605,2315.64111328125,2298.68359375
AML1_M2,D2,11,8,-0.75932306,5.9916105,1921.4013671875,8299.33203125
AML1_M2,F2,156,10,2.2659638,1.3233709,3693.199951171875,15751.96875
AML1_M2,H2,139,9,-1.8454473,5.6155887,2249.289794921875,21798.6484375
AML1_M2,H2,169,2,1.8153543,2.0432029,3852.809814453125,21945.75
AML1_M2,F2,31,16,-1.1493365,5.7077684,3540.209716796875,14422.568359375
AML1_M2,J2,133,1,-2.8234808,5.786574,1949.31787109375,27851.943359375
AML1_M2,B2,57,12,2.8997934,7.197643,2781.110595703125,2169.47265625
AML1_M2,J2,224,24,3.728219,-1.0560894,4001.249267578125,28654.080078125
AML1_M2,F2,222,6,-1.5972501,2.9864001,3986.744140625,16130.0673828125
AML1_M2,D2,36,5,-0.96633476,5.79501,3883.29248046875,8276.662109375
AML1_M2,D2,84,16,-2.164203,5.2592177,2703.004638671875,8886.904296875
AML1_M2,B2,248,12,-2.1037376,5.879962,3035.714599609375,4191.154296875
AML1_M2,D2,30,1,-1.1437072,5.6345024,3586.640380859375,8152.79443359375
AML1_M2,J2,194,5,1.3503494,2.250482,2173.201171875,28222.658203125
AML1_M2,B2,177,7,-2.2471273,5.6200805,3213.9775390625,3491.189697265625
AML1_M2,F2,40,3,0.6123678,-1.995698,4277.74755859375,14421.6943359375
AML1_M2,D2,237,2,-2.0283477,5.6418257,3414.96728515625,10269.3232421875
AML1_M2,H2,87,1,-1.7508427,5.5772705,2832.34033203125,21169.05859375
AML1_M2,B2,74,10,-2.002709,4.5996566,2115.9453125,2517.98095703125
AML1_M2,F2,93,5,-1.6236613,5.617576,3497.408447265625,14896.005859375
AML1_M2,J2,76,10,2.4797115,1.671853,2174.149169921875,27373.208984375
AML1_M2,B2,123,21,-2.6926832,5.5743084,2514.5869140625,3018.09228515625
AML1_M2,D2,64,11,-2.160953,5.6431875,2785.26416015625,8606.4521484375
AML1_M2,H2,242,17,-1.2119905,4.9725876,3335.1806640625,22550.552734375
AML1_M2,D2,171,6,0.4941382,5.0561743,3846.04443359375,9752.84375
AML1_M2,J2,221,3,-1.5466319,5.708179,3717.10107421875,28552.62890625
AML1_M2,D2,144,3,0.7637733,9.35591,2704.16064453125,9487.7939453125
AML1_M2,B2,148,22,-2.7521608,5.695466,2981.84765625,3359.97265625
AML1_M2,J2,19,6,-1.3883743,5.7709646,2488.992431640625,26855.638671875
AML1_M2,B2,80,6,0.35965553,5.757933,2332.150390625,2764.9130859375
AML1_M2,B2,24,28,2.7404187,1.6670327,3021.91259765625,2015.0848388671875
AML1_M2,H2,137,2,2.26344,2.016132,2319.36474609375,21695.724609375
AML1_M2,H2,9,19,-0.62346846,5.9635243,1905.376953125,20466.294921875
AML1_M2,F2,237,3,-1.6273884,5.622902,3417.838134765625,16402.1796875
AML1_M2,D2,82,25,2.5670469,2.1717205,2628.861083984375,8650.6796875
AML1_M2,F2,122,10,-0.14683974,5.3314815,2755.992431640625,15254.2490234375
AML1_M2,B2,239,26,2.7443862,5.812663,3471.479736328125,4233.41845703125
AML1_M2,B2,44,28,3.589394,-1.0888047,4232.1142578125,2421.782958984375
AML1_M2,B2,214,17,2.9892642,7.2139378,3296.10498046875,3785.05517578125
AML1_M2,B2,59,19,-0.00086892245,3.4595635,2821.9736328125,2332.501220703125
AML1_M2,H2,145,6,0.14660998,5.8245587,2809.5556640625,21688.349609375
AML1_M2,F2,150,10,2.4582186,2.0531275,3242.466552734375,15509.73046875
AML1_M2,B2,16,7,-1.2114438,5.7410445,2371.92822265625,2144.81591796875
AML1_M2,J2,64,11,-1.1308424,5.7008305,2766.3779296875,27145.48046875
AML1_M2,H2,16,9,3.0074055,7.149944,2334.298583984375,20658.423828125
AML1_M2,B2,256,5,-2.6126523,5.7926855,2469.965576171875,4303.19580078125
AML1_M2,H2,59,4,-1.6708893,5.456885,2786.947021484375,20905.017578125
AML1_M2,J2,98,1,1.0348365,6.0423203,3935.2353515625,27293.650390625
AML1_M2,J2,84,13,-2.1988955,5.208245,2731.0673828125,27424.419921875
AML1_M2,D2,214,7,-2.3455803,5.492746,3385.20751953125,9966.6796875
AML1_M2,F2,155,9,-1.6236551,5.4429617,3487.06982421875,15739.1279296875
AML1_M2,B2,149,2,-2.4650528,5.7782164,3086.235107421875,3143.302490234375
AML1_M2,H2,55,3,0.48019773,5.945106,3133.621826171875,20924.705078125
AML1_M2,B2,76,11,-2.2510328,5.705096,2165.227294921875,2732.233154296875
AML1_M2,D2,163,22,-0.2698237,7.3691754,4127.84228515625,9440.3818359375
AML1_M2,F2,224,11,-1.0878496,5.8428955,3920.44921875,16341.349609375
AML1_M2,D2,12,4,2.8601248,6.935966,2052.96142578125,8286.7265625
AML1_M2,B2,183,16,-2.8793008,5.8425617,2786.505615234375,3689.312255859375
AML1_M2,H2,110,4,0.70006114,5.6594143,3956.543701171875,21350.08984375
AML1_M2,B2,36,10,0.2012487,5.49065,3964.422607421875,2061.744140625
AML1_M2,B2,65,33,3.388492,-1.2571706,2185.06494140625,2291.7138671875
AML1_M2,H2,219,20,-1.4083277,5.4076552,3423.89208984375,22512.521484375
AML1_M2,J2,201,2,-2.5283787,5.54693,2289.06787109375,28552.1171875
AML1_M2,H2,124,12,-1.6882801,5.5765347,2650.5419921875,21496.396484375
AML1_M2,D2,32,16,3.9949956,-1.0006295,3550.066650390625,8317.7431640625
AML1_M2,H2,77,1,-0.3983402,6.013012,2313.6171875,21084.244140625
AML1_M2,B2,242,20,-0.55743665,5.6719337,3299.150390625,4044.861572265625
AML1_M2,J2,24,12,1.7286818,2.1456575,3093.873291015625,26851.626953125
AML1_M2,H2,181,21,4.022095,-0.9710973,2870.5625,22026.248046875
AML1_M2,D2,97,13,1.8893226,1.9571904,3694.78466796875,8709.2744140625
AML1_M2,H2,65,7,1.43008,1.8408917,2279.529296875,20687.990234375
AML1_M2,F2,78,18,2.1124563,2.1767,2480.4443359375,14957.6494140625
AML1_M2,H2,7,2,-1.6052555,5.718137,3119.19140625,21568.90234375
AML1_M2,D2,206,5,-2.5449443,5.6974993,2709.9150390625,9971.9775390625
AML1_M2,D2,32,12,3.0706072,-0.96808165,3566.08349609375,8300.123046875
AML1_M2,H2,98,11,2.084905,2.1764853,4014.40966796875,21033.501953125
AML1_M2,B2,12,27,6.951656,4.258527,2098.825927734375,2075.1806640625
AML1_M2,D2,31,4,0.64506656,6.2672877,3461.075439453125,8329.81640625
AML1_M2,B2,248,30,3.4579856,-1.2952986,2974.22998046875,4284.41162109375
AML1_M2,B2,186,12,0.59366655,5.3849344,2782.056396484375,3399.087890625
AML1_M2,B2,138,14,-2.1791072,5.6457067,2370.0263671875,3194.595703125
AML1_M2,J2,130,21,-2.3218672,5.7136793,2091.843017578125,27546.771484375
AML1_M2,H2,52,7,-1.0694798,5.7290864,3604.42578125,20995.107421875
AML1_M2,B2,134,17,-2.2975729,5.6701775,2164.119873046875,3233.4814453125
AML1_M2,F2,39,7,3.0579834,7.3738027,4027.086669921875,14512.767578125
AML1_M2,B2,11,7,1.4046198,2.0237343,1863.7542724609373,2173.079345703125
AML1_M2,D2,120,1,-0.03875465,6.0228405,3048.371826171875,9230.7255859375
AML1_M2,D2,171,1,0.979266,5.851558,3739.26904296875,9852.1484375
AML1_M2,B2,63,14,0.51263887,6.0776887,2553.734130859375,2400.362548828125
AML1_M2,F2,171,9,-0.88220775,4.9817324,3806.38232421875,16054.2939453125
AML1_M2,J2,124,10,-1.7612834,2.12437,2780.857177734375,27646.28125
AML1_M2,H2,125,5,-0.7949739,5.5057425,2166.055419921875,21388.53125
AML1_M2,F2,131,15,3.611503,-1.140703,2011.525390625,15297.94140625
AML1_M2,H2,215,17,0.8643377,4.3722353,3152.057861328125,22501.759765625
AML1_M2,F2,44,5,-1.15394,5.6651955,4276.6044921875,14743.7255859375
